"Título da Agenda","Descrição da Agenda","Nome do Órgão","Nome da Autoridade","Data da Agenda Diária","Informações Gerais","Compromisso","Local do Compromisso","Horário de Inicio","Horário de Término","Outros Participantes","Pauta"
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","23/12/2020","","Despachos Internos","Webconferência","09:00","12:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","23/12/2020","","Despachos Internos","Webconferência","14:00","18:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","24/12/2020","","Despachos Internos","Webconferência","09:00","14:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","28/12/2020","","Despachos Internos","Webconferência","09:00","12:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","28/12/2020","","Despachos Internos","Webconferência","14:00","18:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","29/12/2020","","Despachos Internos","Webconferência","09:00","12:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","29/12/2020","","Despachos Internos","Webconferência","14:00","18:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","30/12/2020","","Despachos Internos","Webconferência","09:00","12:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","30/12/2020","","Despachos Internos","Webconferência","14:00","18:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","04/01/2021","","Despachos Internos","Webconferência","09:00","12:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","04/01/2021","","Despachos Internos","Webconferência","14:00","18:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","05/01/2021","","Despachos Internos","Webconferência","09:00","12:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","05/01/2021","","Despachos Internos","Webconferência","14:00","18:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","06/01/2021","","Despachos Internos","Webconferência","09:00","12:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","06/01/2021","","Despachos Internos","Webconferência","14:00","18:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","07/01/2021","","Despachos Internos","Webconferência","09:00","12:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","07/01/2021","","Despachos Internos","Webconferência","14:00","18:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","08/01/2021","","Despachos Internos","Webconferência","09:00","12:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","08/01/2021","","Despachos Internos","Webconferência","14:00","18:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","11/01/2021","","Despachos Internos","Webconferência","09:00","12:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","11/01/2021","","Despachos Internos","Webconferência","14:00","18:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","12/01/2021","","Despachos Internos","Webconferência","09:00","12:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","12/01/2021","","Despachos Internos","Webconferência","14:00","18:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","13/01/2021","","Despachos Internos","Webconferência","09:00","12:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","13/01/2021","","Despachos Internos","Webconferência","14:00","18:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","14/01/2021","","Despachos Internos","Webconferência","09:00","12:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","14/01/2021","","Despachos Internos","Webconferência","14:00","18:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","15/01/2021","","Despachos Internos","Webconferência","09:00","12:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","15/01/2021","","Despachos Internos","Webconferência","14:00","18:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","18/01/2021","","Despachos Internos","Webconferência","09:00","12:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","18/01/2021","","Despachos Internos","Webconferência","14:00","18:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","19/01/2021","","Despachos Internos","Webconferência","09:00","12:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","19/01/2021","","Despachos Internos","Webconferência","14:00","18:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","20/01/2021","","Despachos Internos","Webconferência","09:00","12:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","20/01/2021","","Despachos Internos","Webconferência","14:00","18:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","21/01/2021","","Despachos Internos","Webconferência","09:00","12:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","21/01/2021","","Despachos Internos","Webconferência","14:00","18:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","22/01/2021","","Despachos Internos","Webconferência","09:00","12:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","22/01/2021","","Despachos Internos","Webconferência","14:00","18:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","25/01/2021","","Despachos Internos","Webconferência","09:00","12:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","25/01/2021","","Despachos Internos","Webconferência","14:00","18:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","25/01/2021","","Despachos Internos","Webconferência","14:00","18:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","26/01/2021","","Despachos Internos","Webconferência","09:00","12:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","26/01/2021","","Despachos Internos","Webconferência","14:00","18:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","27/01/2021","","Reunião com a Secretária-Executiva Adjunta, Flávia Duarte Nascimento.","Webconferência","17:30","18:30","Wanessa Queiroz de Souza Oliveira, Subsecretária de Planejamento e Tecnologia da Informação - SPTI;, Jane Teles de Oliveira, Assessora Técnica - AECI.","PCPR."
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","27/01/2021","","Despachos Internos","Webconferência","09:00","12:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","28/01/2021","","Despachos Internos","Webconferência","09:00","12:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","28/01/2021","","Despachos Internos","Webconferência","14:00","18:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","29/01/2021","","Despachos Internos","Webconferência","09:00","12:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","29/01/2021","","Despachos Internos","Webconferência","14:00","18:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","01/02/2021","","Despachos Internos","Webconferência","09:00","12:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","01/02/2021","","Despachos Internos","Webconferência","14:00","18:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","02/02/2021","","Despachos Internos","Webconferência","09:00","12:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","02/02/2021","","Despachos Internos","Webconferência","14:00","18:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","03/02/2021","","Fórum das Assessorias Especiais de Controle Interno","Webconferência","10:00","12:00","","Discussão do teor do Paper encaminhado pelo AECI do Ministério da Economia, versando sobre a natureza, identidade e o propósito das Assessorias Especiais de Controle Interno (AECI); e Design thinking sobre papel dos AECI."
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","03/02/2021","","Despachos Internos","Webconferência","14:00","18:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","04/02/2021","","Despachos Internos","Webconferência","09:00","12:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","04/02/2021","","Despachos Internos","Webconferência","14:00","18:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","05/02/2021","","Despachos Internos","Webconferência","09:00","12:00","",""
"Chefe da Assessoria Especial de Controle Interno","","Ministéro das Comunicações","Elíbio Estrêla","05/02/2021","","Despachos Internos","Webconferência","14:00","18:00","",""
