"Título da Agenda","Descrição da Agenda","Nome do Órgão","Nome da Autoridade","Data da Agenda Diária","Informações Gerais","Compromisso","Local do Compromisso","Horário de Inicio","Horário de Término","Outros Participantes","Pauta"
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","22/10/2020","","Deputado Coronel Tadeu (PSL/SP)","Videoconferência","16:00","17:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","22/10/2020","","Despachos com a Chefia de Gabinete do Ministério das Comunicações","Gabinete do Ministro","18:00","18:30","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","23/10/2020","","Reunião do Conselho Curador do CPQD","Videoconferência","15:00","15:30","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","23/10/2020","","Reunião Semanal Diretoria","Gabinete SERAD","16:00","18:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","23/10/2020","","Sr. Ruy Façanario - Rádio e Televisão Educativa do Paraná","Gabinete SERAD","15:30","16:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","23/10/2020","","Reunião do CGI.br","Videoconferência","09:00","14:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","26/10/2020","","Reunião de alinhamento com os Secretários","Gabinete SEXEC","15:00","16:30","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","26/10/2020","","Reunião da OCDE","Auditório do MCOM","11:00","12:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","27/10/2020","","Deputado Wladimir Garotinho (PSD/RJ)","Gabinete do Ministro","15:30","16:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","27/10/2020","","463ª Reunião Ordinária do Conselho de Administração","Videoconferência","09:00","15:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","27/10/2020","","Reunião RTR e RTV","Gabinete SERAD","17:00","17:30","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","27/10/2020","","Cacá Marthins - Sistema Opinião","Gabinete SERAD","16:00","16:30","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","28/10/2020","","Cerimônia de posse do senhor Carlos Manuel Baigorri no cargo de Conselheiro da Agência Nacional de Telecomunicações - Anatel.","Gabinete do Ministro","11:00","12:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","28/10/2020","","Despacho - Demandas da SERAD","Gabinete do Ministro","10:15","10:30","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","29/10/2020","","Deputado David Soares (DEM-SP)","Gabinete SERAD","09:30","10:30","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","29/10/2020","","Sr. Marcos Alberti","Gabinete SERAD","14:30","15:30","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","29/10/2020","","Reunião CONJUR - Ação Civil Pública","Videoconferência","15:30","16:30","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","29/10/2020","","Sr. Eduardo Fumes Parajo Presidente - Núcleo de Informação e Coordenação do Ponto BR - NIC.br","Videoconferência","11:00","12:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","03/11/2020","","Sr. João Monteiro de Barros Neto e Sr. Fábio Fonseca - REDE VIDA.","Gabinete SERAD","10:00","12:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","03/11/2020","","Demandas DEIRF","Gabinete SERAD","15:00","16:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","03/11/2020","","Despedida do presidente da Telebras - Waldemar Gonçalves","Telebras","16:45","18:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","04/11/2020","","Reunião CADM","Videoconferência","14:00","18:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","05/11/2020","","Sra Carolina Ribeiro - Assessora Dep. Dr. Frederico (Patriota/MG)","Gabinete SERAD","15:00","16:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","05/11/2020","","Sr. Cesar Halum - Secretário de Politica Agrícola, do Ministério da Agricultura, Pecuária e Abastecimento/MAPA - Renovação de Outorga","Gabinete do Ministro","16:00","16:30","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","05/11/2020","","Sra Giselle Ataíde - Procuradora da Rádio Clube FM - Alteração Contratual","Gabinete SERAD","16:30","17:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","05/11/2020","","Sra Ticiane Pfeiffer – Superintendente da AERP - Migração","Gabinete SERAD","09:30","10:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","05/11/2020","","Sr. Ruy Façanario - TV PARANÁ","Videoconferência","10:00","10:30","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","05/11/2020","","Deputado Vanderlei Macris (PSDB-SP)","Videoconferência","11:30","12:00","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","05/11/2020","","Sr. Ezequiel Silva - Radio Vale do Tiete - Migração","Gabinete SERAD","11:00","11:30","",""
"Secretário de Radiodifusão","","Ministéro das Comunicações","Maximilano Salvadori Martinhão","06/11/2020","","Reunião Diretoria Semanal","Gabinete SERAD","15:00","16:00","",""
