"Título da Agenda","Descrição da Agenda","Nome do Órgão","Nome da Autoridade","Data da Agenda Diária","Informações Gerais","Compromisso","Local do Compromisso","Horário de Inicio","Horário de Término","Outros Participantes","Pauta"
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","06/01/2021","","Despachos Internos","Gabinete Sexec-MCom","14:30","15:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","07/01/2021","","Despachos Internos","Gabinete Sexec-MCom","16:30","17:30","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","08/01/2021","","Despachos Internos","Secretaria Executiva Mcom","15:30","16:30","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","11/01/2021","","Reunião sobre Mudança do Espaço Físico","Esplanada dos Ministério Bloco A Sala 610","17:00","18:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","12/01/2021","","Reunião Interna","Ministério das Comunicações","15:30","17:30","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","13/01/2021","","Reunião com Ministério da Infraestrutura","Ministério das Comunicações","16:00","17:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","14/01/2021","","Não há Compromissos Públicos","Ministério das Comunicações","00:00","00:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","15/01/2021","","Não há Compromissos Públicos","Ministério das Comunicações","00:00","00:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","18/01/2021","","Reunião Interna","Ministério das Comunicações","10:00","12:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","18/01/2021","","Reunião Interna","Ministério das Comunicações","15:00","18:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","19/01/2021","","Reunião Interna","Ministério das Comunicações","16:00","18:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","19/01/2021","","Reunião Interna","Esplanada dos Ministério Bloco A","11:00","12:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","20/01/2021","","Reunião Interna","Ministério das Comunicações","10:00","10:30","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","20/01/2021","","Reunião Interna","Ministério das Comunicações","11:00","12:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","20/01/2021","","R","Webconferência","14:30","15:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","20/01/2021","","Reunião sobre 7 de Setembro","Palácio do Planalto","16:00","17:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","21/01/2021","","Reunião Interna","Ministério das Comunicações","16:00","18:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","21/01/2021","","Reunião sobre Orçamento","Webconferência","09:30","10:30","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","21/01/2021","","Reunião sobre Orçamento","Ministério das Comunicações","15:00","16:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","22/01/2021","","Não há Compromissos Públicos","Ministério das Comunicações","00:00","00:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","25/01/2021","","Reunião Interna","Ministério das Comunicações","17:00","18:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","25/01/2021","","Reunião Interna","Ministério das Comunicações","10:00","12:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","26/01/2021","","Reunião Interna","Ministério das Comunicações","17:00","18:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","28/01/2021","","Reunião Projeto Liderança","Ministério das Comunicações","10:30","12:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","28/01/2021","","Reunião sobre Secom/Mcom","Palácio do Planalto","17:00","18:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","28/01/2021","","Reenquadramento de quadro funcional da CONJUR/MCOM","Ministério das Comunicações","14:00","15:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","28/01/2021","","Reunião sobre Administração Bloco R","Ministério das Comunicações","15:00","16:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","04/02/2021","","Não há Compromissos Públicos","Ministério das Comunicações","00:00","00:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","05/02/2021","","Não há Compromissos Públicos","Ministério das Comunicações","00:00","00:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","08/02/2021","","Reunião Contratos de TI","SPTI, Bloco ""R"" sala 806","09:31","10:31","",""
