"Título da Agenda","Descrição da Agenda","Nome do Órgão","Nome da Autoridade","Data da Agenda Diária","Informações Gerais","Compromisso","Local do Compromisso","Horário de Inicio","Horário de Término","Outros Participantes","Pauta"
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","16/11/2020","","Reunião de alinhamento com os Secretários do MCOM","Gabinete da SEXEC","14:15","15:45","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","16/11/2020","","Reunião com Sr. Mauro Colatto Junto Telecom","Gabinete da SEXEC","16:30","17:30","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","16/11/2020","","Videoconferência com o Sr. Wlliam França, Secretário Nacional de Desenvolvimento e Competitividade do Turismo","Videoconferência","11:00","12:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","17/11/2020","","Acompanhar o Ministro de Estado das Comunicações, Sr Fábio Faria em Audiência com o Deputado Roberto de Lucena (PODEMOS/SP)","Gabinete do MCOM","14:30","15:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","17/11/2020","","Despacho com a ASCOM do MCOM","Gabinete da SEXEC","15:45","16:30","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","17/11/2020","","Acompanha o Ministro de Estado das Comunicações, Sr. Fábio Faria em reunião com o Embaixador da Finlândia no Brasil, Sr. Jouko Leinonen","Gabinete do MCOM","10:00","11:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","17/11/2020","","Webconferência com a  SEGES,  MCTI","Webconferência","11:00","12:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","17/11/2020","","Reunião com o Secretário Executivo do MCTI, Sr. Leônidas Junior","Gabinete da SEXEC","18:30","19:30","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","17/11/2020","","Acompanha o Ministro de Estado das Comunicações, Sr Fábio Faria, em audiência com o Ministro de Estado da Educação, Sr. Milton Ribeiro.","Gabinete do MCOM","17:30","18:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","18/11/2020","","Videoconferência com a ABRAC - Associação Brasileira de Avaliação e Conformidade","Videoconferência","16:30","17:30","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","18/11/2020","","Videoconferência com a Sra karla Crossara, Superintendente Executiva da Anatel","Videoconferência","11:00","12:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","18/11/2020","","Videoconferência com o Dr. Carlos Oliveira - União Europeia","Videoconferência","17:30","18:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","18/11/2020","","Videoconferência com equipe da SPPI do Ministério da Economia","Videoconferência","14:30","16:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","18/11/2020","","Despacho interno","Gabinete da SEXEC","10:30","11:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","19/11/2020","","Despacho interno","Gabinete da SEXEC","15:30","15:45","",""
