"Título da Agenda","Descrição da Agenda","Nome do Órgão","Nome da Autoridade","Data da Agenda Diária","Informações Gerais","Compromisso","Local do Compromisso","Horário de Inicio","Horário de Término","Outros Participantes","Pauta"
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","18/11/2020","","Reunião por videoconferência PL 3477/2020 (Casa Civil)","Ministério das Comunicações","16:00","17:00","",""
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","18/11/2020","","Audiência com  Rodrigo Ferrari da COMEXCOMM MARINE","Ministério das Comunicações","18:00","19:00","Wilson Diniz Wellisch- Diretor do Departamento de Projetos de Infraestrutura de Telecomunicações e Banda Larga e Nelson Simões Diretor da Rede Nacional de Ensino e Pesquisa",""
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","18/11/2020","","Reunião por videoconferência (Estratégia de Atividade Digital em Destinos Turísticos Prioritários)","Ministério das Comunicações","10:30","11:30","Nicole Facuri, Diretora de Inteligência Mercadológica e Competitiva do Turismo, Tatiana Petra, Coordenadora de Produtos Turísticos, Bárbara Blaudt, Coordenadora de Cidades Criativas Inteligentes e Wilson Diniz, Diretor do Departamento de Projetos de Infraestrutura de Telecomunicações e Banda Larga.",""
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","19/11/2020","","Reunião com Mundie Advogados e VIASAT e com o secretário-executivo do Ministério das Comunicações, Vitor Elísio Menezes","Ministério das Comunicações","11:00","12:00","",""
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","19/11/2020","","Reunião por videoconferência com Argemiro Sousa – Presidente da Padtec","Ministério das Comunicações","16:00","17:00","",""
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","19/11/2020","","Reunião para tratar da  PL 172/2020","Ministério das Comunicações","10:00","11:00","",""
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","19/11/2020","","Despacho interno","Ministério das Comunicações","17:00","18:00","",""
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","20/11/2020","","Despacho interno","Ministério das Comunicações","18:00","18:30","",""
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","20/11/2020","","Reunião- Apresentação de Projetos do Município de Eldorado dos Carajás (PSD/PA)","Ministério das Comunicações","11:30","12:00","",""
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","20/11/2020","","Reunião com Dr. Roberto Jucá e Vitor Elísio Menezes, secretário-executivo do Ministério das Comunicações","Ministério das Comunicações","16:30","17:30","",""
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","20/11/2020","","Despacho interno","Ministério das Comunicações","10:00","11:00","",""
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","20/11/2020","","Despacho interno","Ministério das Comunicações","14:30","15:00","",""
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","20/11/2020","","Reunião por videoconferência - Projeto PAIS","Ministério das Comunicações","15:00","16:00","Wilson Diniz Wellisch- Diretor do Departamento de Projetos de Infraestrutura de Telecomunicações e Banda Larga, Nelson Simões Diretor da Rede Nacional de Ensino e Pesquisa, Eduardo Grizendi Diretor de Engenharia e Operações, Alexandre Pedro e Oswaldo Alves",""
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","23/11/2020","","Seminário por videoconferência  Novos Caminhos para  Mercado de Espectro - ABDTIC","Ministério das Comunicações","10:00","11:30","",""
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","24/11/2020","","Reunião por videoconferência com o Deputado  Estadual Elton Weber  (Rio Grande do Sul/RS)","Ministério das Comunicações","10:00","10:30","",""
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","24/11/2020","","Reunião com o Presidente  da República e Conselheiros da Anatel - Leilão 5G","Palácio do Planalto","14:00","14:30","",""
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","24/11/2020","","Ministra de Estado da Agricultura, Pecuária e Abastecimento, Tereza Cristina Correa da Costa Dias, e Presidente do Incra, Geraldo Melo Filho","Ministério das Comunicações","16:00","16:30","",""
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","24/11/2020","","Cerimônia de Aniversário de 20 anos do Fundo para o Desenvolvimento Tecnológico das Telecomunicações (Funttel)","Auditório do Ministério das Comunicações","17:00","18:30","",""
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","24/11/2020","","Reunião por videoconferência com o  Superintendente de Planejamento e Regulamentação,Nilo Pasquali","Ministério das Comunicações","11:00","12:00","",""
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","25/11/2020","","Deputado Federal Marcelo Ramos PL/AM","Ministério das Comunicações","09:30","10:30","",""
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","25/11/2020","","Evento por videoconferência   Inovatic   – Feira de Negócios e Congresso","Ministério das Comunicações","11:30","13:00","",""
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","25/11/2020","","Reunião por videoconferência- Agenda Digital","Ministério das Comunicações","17:00","18:00","",""
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","25/11/2020","","Evento Giant Day ( Internet das Coisas)","Novo Espaço de Inovação de Brasília","19:00","21:00","",""
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","26/11/2020","","Reunião com Marcelo Pacheco dos Guaranys, Secretário Executivo do Ministério da Economia, Vitor Menezes, Secretário Executivo do Ministério das Comunicações e Flávia Duarte Nascimento, Secretária Executiva Adjunta do Ministério das Comunicações","Ministério da Fazenda","10:00","11:00","",""
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","27/11/2020","","Reunião com o Secretário Especial da Cultura, Mario Frias","Ministério das Comunicações","11:30","12:15","",""
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","27/11/2020","","Reunião por videoconferência -  Projeto PAIS","Ministério das Comunicações","15:00","16:30","Wilson Diniz Wellisch- Diretor do Departamento de Projetos de Infraestrutura de Telecomunicações e Banda Larga, Nelson Simões Diretor da Rede Nacional de Ensino e Pesquisa, Eduardo Grizendi Diretor de Engenharia e Operações, Alexandre Pedro e Oswaldo Alves",""
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","01/12/2020","","Reunião com o Presidente do Ibama, Eduardo Fortunato Bim","SEDE DO IBAMA","10:00","11:00","",""
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","01/12/2020","","Reunião por videoconferência com a bancada do PSD na Câmara dos Deputados","Ministério das Comunicações","16:00","17:00","",""
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","01/12/2020","","Deputado Federal Evair Melo (PP/ES), vice-líder do Governo na Câmara dos Deputados","Ministério das Comunicações","15:30","16:00","",""
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","02/12/2020","","Reunião por videoconferência com gerentes de políticas públicas de entidades e empresas vinculadas à Câmara Brasileira de Comércio Eletrônico (Camara-e.net)","Ministério das Comunicações","14:00","00:00","Arthur Teodoro – camara-e.net – Assistente Jurídico;, 	Felipe Brandão – camara-e.net – Secretário Executivo;, 	Ana da Motta – Amazon – Gerente de Políticas Públicas;, 	Joana Almeida – Amazon – Gerente de Políticas Públicas;, 	Marcia Miya – Apple – Gerente de Políticas Públicas;, 	Rodrigo Sally – B2W – Gerente de Políticas Públicas;, 	Rosana Galvão – Dell – Gerente de Políticas Públicas;, 	Ana Valadares – Facebook – Gerente de Políticas Públicas;, 	Eduardo Lopes– Facebook – Gerente de Políticas Públicas;, 	Priscila Couto – Facebook – Gerente de Políticas Públicas;, 	Marcelo Lacerda – Google – Gerente de Políticas Públicas;, 	Caio Cordeiro – Nubank – Gerente de Políticas Públicas;, 	Mel Bornstein – Nubank – Gerente de Políticas Públicas;, 	Myrella Dias – OLX – Gerente de Políticas Públicas;, 	Ricardo Tavares – TikTok – Gerente de Políticas Públicas;",""
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","02/12/2020","","Reunião por videoconferência com o deputado federal ALCEU MOREIRA (MDB/RS), presidente da Frente Parlamentar de Agropecuária","Ministério das Comunicações","11:30","00:00","",""
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","03/12/2020","","Reunião para Apresentação do SISTEMA SECURITY CARE BRASIL+SEGURO","Ministério das Comunicações","09:00","00:00","Diretor Presidente, Edivaldo Veiga e  Wallace Norte Quaresma, Gestor de Projetos e Relações Institucionais",""
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","03/12/2020","","Reunião com a Deputada Federal Greyce Elias (AVANTE/MG)","Ministério das Comunicações","10:30","00:00","",""
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","04/12/2020","","Reunião por videoconferência com o Sr. Amadeu Castro e Representantes da Coalizão WiFi","Ministério das Comunicações","17:00","00:00","",""
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","04/12/2020","","Reunião com Presidente Interino da TELEBRAS, Rodrigo Prates","Ministério das Comunicações","10:30","00:00","André Luis Gomes Monteiro - Diretor Administrativo Financeiro da TELEBRAS",""
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","04/12/2020","","Reunião por videoconferência -Projeto PAIS","Ministério das Comunicações","15:30","00:00","Wilson Diniz Wellisch- Diretor do Departamento de Projetos de Infraestrutura de Telecomunicações e Banda Larga, Nelson Simões Diretor da Rede Nacional de Ensino e Pesquisa, Eduardo Grizendi Diretor de Engenharia e Operações, Alexandre Pedro e Oswaldo Alves",""
"Secretaria de Telecomunicações","","Ministéro das Comunicações","Artur Coimbra de Oliveira","07/12/2020","","Reunião por videoconferência  com a Srª Marcia Ogawa- Deloitte Brasil","Ministério das Comunicações","16:00","00:00","",""
