"Título da Agenda","Descrição da Agenda","Nome do Órgão","Nome da Autoridade","Data da Agenda Diária","Informações Gerais","Compromisso","Local do Compromisso","Horário de Inicio","Horário de Término","Outros Participantes","Pauta"
"Diretora de Comunicação Internacional","","MCom","Gilsandra da Luz Clark","10/02/2021","","Reunião da Diretoria Colegiada.","Palácio do Planalto, sala 206, 2º andar","11:00","13:00","",""
"Diretora de Comunicação Internacional","","MCom","Gilsandra da Luz Clark","10/02/2021","","Reunião com Mila Rocha - Gerente de Comunicação Institucional da Apex-Brasil.","Palácio do Planalto, sala 206, 2º andar","09:00","11:00","George Maha - Apexbrasil, Raphael Nascimento- Apexbrasil","Reunião para tratar sobre ações de comunicação internacional em 2021."
"Diretora de Comunicação Internacional","","MCom","Gilsandra da Luz Clark","10/02/2021","","Despachos Internos","Palácio do Planalto, sala 206, 2º andar","14:30","18:00","",""
"Diretora de Comunicação Internacional","","MCom","Gilsandra da Luz Clark","11/02/2021","","Reunião de Equipe","Esplanada dos Ministérios, bloco R, anexo, 3º andar","14:00","19:00","",""
"Diretora de Comunicação Internacional","","MCom","Gilsandra da Luz Clark","11/02/2021","","Despachos Administrativos","Esplanada dos Ministérios, bloco R, anexo, 3º andar","10:00","13:00","",""
"Diretora de Comunicação Internacional","","MCom","Gilsandra da Luz Clark","12/02/2021","","Despachos Internos","Esplanada dos Ministérios, bloco R, anexo, 3º andar","09:00","13:00","",""
"Diretora de Comunicação Internacional","","MCom","Gilsandra da Luz Clark","12/02/2021","","Sem Compromissos Públicos","Esplanada dos Ministérios, bloco R, anexo, 3º andar","15:00","19:00","",""
"Diretora de Comunicação Internacional","","MCom","Gilsandra da Luz Clark","17/02/2021","","Despachos Internos","Esplanada dos Ministérios, bloco R, anexo, 3º andar","14:00","19:00","",""
"Diretora de Comunicação Internacional","","MCom","Gilsandra da Luz Clark","18/02/2021","","Despachos Internos","Esplanada dos Ministérios, bloco R, anexo, 3º andar","10:00","13:00","",""
"Diretora de Comunicação Internacional","","MCom","Gilsandra da Luz Clark","18/02/2021","","Despachos Internos","Esplanada dos Ministérios, bloco R, anexo, 3º andar","14:30","18:30","",""
