"Título da Agenda","Descrição da Agenda","Nome do Órgão","Nome da Autoridade","Data da Agenda Diária","Informações Gerais","Compromisso","Local do Compromisso","Horário de Inicio","Horário de Término","Outros Participantes","Pauta"
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","26/11/2020","","Estratégias e monitoramento de redes","Palácio do Planalto, 2° andar, Sala 206.","11:00","12:00","Felipe Cruz Pedri - Secretário de Comunicação Institucional, José Matheus Sales Gomes - Assessor Especial da Assessoria Especial do Presidente da República, Lucas Gelasio Morschbacher - Coordenador Geral de Estratégia de Comunicação, Mateus Matos Diniz - Assessor Especial da Assessoria Especial do Presidente da República, Leonardo Augusto Matesi Amorim - Assessor Técnico do departamento de conteúdo de gestão de canais",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","01/12/2020","","Despacho Interno","Palácio do Planalto, 2° andar, Sala 206.","14:00","15:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","01/12/2020","","Despacho Interno","Palácio do Planalto, 2° andar, Sala 206.","17:30","18:30","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","07/12/2020","","Despacho Interno","Palácio do Planalto, 2° andar, Sala 206.","17:30","18:30","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","07/12/2020","","Secretário de Comunicação Institucional Felipe Cruz Pedri","Palácio do Planalto, 2° andar, Sala 206.","10:00","10:30","","Despachos Internos"
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","07/12/2020","","Despacho Interno","Palácio do Planalto, 2° andar, Sala 206.","11:00","12:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","08/12/2020","","Reunião de Diretoria Colegiada","Palácio do Planalto, 2° andar, Sala 206.","11:00","12:00","Felipe Cruz Pedri - Secretário de Comunicação Institucional, Roberta Ramaldes Toscano - Diretora do Departamento de Articulação e Estratégia de Comunicação, Stefane Maia Rech - Coordenadora de Projetos da Subsecretaria de Imprensa, Peter Erik Kummer - Diretor do Departamento de Gestão e Normas, Amanda Leiria de Andrade - Coordenadora Geral do Departamento de Conteúdo e Gestão de Canais",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","14/12/2020","","Despacho Interno","Palácio do Planalto, 1° Subsolo, Sala 05.","15:30","16:30","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","14/12/2020","","Despacho Interno","Palácio do Planalto, 2° andar, Sala 205.","17:30","18:30","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","21/12/2020","","Despacho Interno","Palácio do Planalto, 2° andar, Sala 205.","17:30","18:30","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","21/12/2020","","Despacho Interno","Palácio do Planalto, 1° Subsolo, Sala 05.","11:00","12:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","22/12/2020","","Despacho Interno","Palácio do Planalto, 1° Subsolo, Sala 05.","10:00","11:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","04/01/2021","","Despacho Interno","Palácio do Planalto, 1° Subsolo, Sala 05.","11:00","12:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","04/01/2021","","Despacho Interno","Palácio do Planalto, 2° andar, Sala 205.","17:30","18:30","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","05/01/2021","","Reunião de Diretoria Colegiada","Palácio do Planalto, 2° andar, Sala 206.","11:00","12:00","Felipe Cruz Pedri -  Secretário de Comunicação Institucional, Roberta Toscano Ramaldes - Diretora do Departamento de Articulação e Estratégia de Comunicação, Stefane Maia Rech - Coordenadora de Projetos da Subsecretaria de Imprensa, Peter Erik Kummer - Diretor do Departamento de Gestão e Normas, Amanda Leiria de Andrade - Coordenadora Geral do Departamento de Conteúdo e Gestão de Canais",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","07/01/2021","","Despacho Interno","Palácio do Planalto, 1° Subsolo, Sala 05.","10:30","11:30","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","08/01/2021","","Reunião de Diretoria Colegiada","Palácio do Planalto, 2º andar, Sala 206","15:00","16:00","Felipe Cruz Pedri - Secretário de Comunicação Institucional, Peter Erik Kummer -  Diretor do Departamento de Gestão e Normas,  Roberta Ramaldes Toscano - Diretora do Departamento de Articulação e Estratégia de Comunicação,  Stefane Maia Rech - Coordenadora de Projetos da Subsecretaria de Imprensa, Gilsandra da Luz Clark - Diretoria do Departamento de Comunicação Internacional, Amanda Leiria de Andrade Holanda dos Santos - Coordenadora Geral do Departamento de Conteúdo e Gestão de Canais","Plano de Ação para 2021"
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","11/01/2021","","Gilsandra da Luz Clark - Diretora  do Departamento de Comunicação Internacional","Palácio do Planalto, 2º andar, Sala 206","15:00","15:30","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","11/01/2021","","Despacho Interno","Palácio do Planalto, 2º andar, Sala 206","16:30","17:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","11/01/2021","","Despacho Interno","Palácio do Planalto, 2º andar, Sala 206","16:00","16:30","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","11/01/2021","","Despacho Interno","Palácio do Planalto, 2° andar, Sala 206.","17:30","18:30","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","12/01/2021","","Despacho Interno","Palácio do Planalto, 2° andar, Sala 206.","08:00","12:00","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","18/01/2021","","Despacho Interno","Palácio do Planalto, 2° andar, Sala 206.","17:30","18:30","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","18/01/2021","","Despacho Interno","Palácio do Planalto, 2° andar, Sala 206.","16:45","17:25","",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","19/01/2021","","Reunião de Diretoria Colegiada","Palácio do Planalto, 2° andar, Sala 205.","11:00","12:30","Felipe Cruz Pedri - Secretário de Comunicação Institucional, Roberta Ramaldes Toscano – Diretora do Departamento de Articulação e Estratégia de Comunicação , Gilsandra da Luz Clark - Diretora  do Departamento de Comunicação Internacional , Peter Erik Kummer - Diretor do Departamento de Gestão e Normas, Amanda Leiria de Andrade - Coordenadora Geral do Departamento de Conteúdo e Gestão de Canais, Stefane Maia Rech – Coordenadora de Projetos da Subsecretaria de Imprensa",""
"Diretor do Departamento de Conteúdo e Gestão de Canais","","Ministéro das Comunicações","Mateus Colombo Mendes","20/01/2021","","Despacho Interno","Palácio do Planalto, 2° andar, Sala 205.","10:30","11:30","",""
