"Título da Agenda","Descrição da Agenda","Nome do Órgão","Nome da Autoridade","Data da Agenda Diária","Informações Gerais","Compromisso","Local do Compromisso","Horário de Inicio","Horário de Término","Outros Participantes","Pauta"
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","04/11/2020","","Reunião - Plano de Transição SECOM/ Ministério das Comunicações","Palácio do Planalto","09:30","10:30","- Clovis Félix Curado Júnior, Secretário Especial de Administração, - Edilson Portela França, Secretário Especial de Administração – Adjunto, - Humberto Miranda Cardoso, Assessor Especial, - Jose Stalin de Andrade Junior, Assessor, - Manuel Augusto Alves Silva, Diretor DIGEP, - Maria Clotilde Prado, Diretora DITEC Substituta, - Sérgio Cruz, Diretor DIROF, - Maurílio dos Santos, Diretor DILOG, - General Marcelo Eschiletti Caldas Rodrigues, Diretor DIENP, - Flávia Nascimento, Secretária Adjunta do Ministério das Comunicações, - Djair Fiorillo Lopes, Subsecretário de Orçamento e Administração do MCOM, - Daniel Miranda Pontes Rogério, Coordenador-Geral de TI/MCOM, - Ivancir Castro Filho, Coordenador-Geral de Recursos Logísticos/MCOM, - Wanessa Queiroz de Souza Oliveira, Secretária de Planejamento em TI/MCOM",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","04/11/2020","","Reunião sobre Governança de Contratos de Gestão","Webconferência","11:00","12:00","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","04/11/2020","","Reunião Interna","Webconferência","16:30","17:30","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","05/11/2020","","Reunião para Apresentação do Grupo ANEINFRA -","Esplanada dos Ministério Bloco R -","15:00","16:00","Presidente Samuel Cardoso, Vice  Presidente - Higor Guerra, AIEs Maurício Uzeda, Fábio Lima,, Eduardo Faria , Djair Fiorillo - Subsecretário de Orçamento e Administração, Wanessa-Subsecretaria de Planejamento e Tecnologia da Informação, Alessandra Xavier Nunes-Coordenação Geral de Gestão de Pessoas, Mirian Fiuza-Assessora Sexec-Mcom",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","05/11/2020","","Reunião Interna","Esplanada dos Ministério Bloco E","17:30","18:30","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","06/11/2020","","Reunião Interna","Esplanada dos Ministério Bloco R","10:00","11:00","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","06/11/2020","","Reunião Interna","Webconferência","16:00","17:00","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","09/11/2020","","Não há Compromissos Públicos","Esplanada dos Ministério Bloco R","00:00","00:00","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","10/11/2020","","Reunião Interna","Esplanada dos Ministério Bloco R -","15:00","16:00","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","10/11/2020","","Reunião Interna","Esplanada dos Ministério Bloco R -","15:55","16:55","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","11/11/2020","","Reunião Migração SEI","Esplanada dos Ministério Bloco R","16:30","17:30","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","11/11/2020","","Reunião sobre Decreto","Esplanada dos Ministério Bloco R -","10:00","11:00","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","11/11/2020","","Reunião Externa","Esplanada dos Ministério Bloco E","14:00","16:00","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","12/11/2020","","Decreto n˚ 10.139, de 2019 - revisão e consolidação dos atos normativos inferiores a decreto.","Esplanada dos Ministério Bloco R","14:30","15:30","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","12/11/2020","","Reunião sobre espaço de coworking.","Webconferência","11:00","12:00","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","12/11/2020","","Apresentação SPTI e SPA","Esplanada dos Ministério Bloco R -","17:15","18:15","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","13/11/2020","","Reunião sobre Tranforma Gov","Webconferência","10:00","12:00","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","13/11/2020","","Reunião Interna","Esplanada dos Ministério Bloco R -","15:00","15:30","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","14/11/2020","","","Esplanada dos Ministério Bloco R -","","","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","16/11/2020","","Reunião sobre Renovação dos contratos das Organizações Sociais.","Gabinete CONJUR, Bloco R, Sala 910 / 9º andar, Ed. Sede","14:00","15:00","Dr. Julio Cesar Ferreira Pereira – Consultor Jurídico - CONJUR, Sr. Alexandre Mendonça Gonçalves, Coordenador-Geral de Unidades de Pesquisa e Organizações Sociais - CGPS/SUV, Sr. Fábio Alexandre Barreto da Silva - Coordenador de Organizações Sociais, CGPS/SUV, Sra. Wanessa Queiroz de Souza Oliveira, Subsecretária  Substituta de Planejamento e Tecnologia da Informação - MCOM",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","16/11/2020","","Reunião Interna","Esplanada dos Ministério Bloco R -","10:00","11:00","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","16/11/2020","","Revisão e consolidação dos atos normativos inferiores a decreto, prevista no Decreto nº 10.139 de 28 de novembro de 2019.","Esplanada dos Ministério Bloco R -","15:15","16:15","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","17/11/2020","","Reunião Interna","Ministério das Comunicações","17:00","18:00","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","17/11/2020","","Implantação do Teletrabalho no MCom","Webconferência","14:30","15:30","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","18/11/2020","","Reunião Interna","Esplanada dos Ministério Bloco R -","15:30","16:30","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","18/11/2020","","Reunião sobre Ramais Mcti/Mcom","Webconferência","11:00","12:00","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","18/11/2020","","Reunião Interna","Esplanada dos Ministério Bloco R -","14:00","15:00","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","18/11/2020","","Reunião Externa","Esplanada dos Ministério Bloco E","09:30","10:30","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","18/11/2020","","Reunião Interna","Esplanada dos Ministério Bloco R -","17:00","18:00","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","19/11/2020","","Reunião Interna","Esplanada dos Ministério Bloco R -","11:30","12:30","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","19/11/2020","","Reunião para Apresentação do Portal Intranet","Esplanada dos Ministério Bloco R -","14:30","15:30","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","19/11/2020","","Reunião sobre Mensagem Presidencial","Ministério das Comunicações","10:00","11:30","",""
