"Título da Agenda","Descrição da Agenda","Nome do Órgão","Nome da Autoridade","Data da Agenda Diária","Informações Gerais","Compromisso","Local do Compromisso","Horário de Inicio","Horário de Término","Outros Participantes","Pauta"
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","12/01/2021","","Ministro Ricardo Salles, Meio Ambiente","Palácio do Planalto","12:30","14:00","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","12/01/2021","","Despacho interno","Palácio do Planalto 2º andar sala 207","08:00","11:00","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","14/01/2021","","Sem compromissos oficiais","Palácio do Planalto 2º andar sala 207","10:00","18:00","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","15/01/2021","","Sem compromissos oficiais","Palácio do Planalto 2º andar sala 207","09:00","18:00","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","18/01/2021","","Despachos Internos","Palácio do Planalto 2º andar sala 207","15:00","20:00","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","19/01/2021","","Gustavo Montezano - Presidente do BNDES","Palácio do Planalto 2º andar sala 207","16:30","17:30","Bruno Caldas Aranha - Chefe do Gabinete da Presidência BNDES, Felipe Cruz Pedri - Secretário de Comunicação Institucional - SECOM, Rodrigo Fayad - Secretário de Publicidade e Promoção - SECOM, João Paulo Dondelli - Diretor de Projetos Especiais - SECOM",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","19/01/2021","","Despachos Internos","Palácio do Planalto 2º andar sala 207","09:00","12:00","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","20/01/2021","","Despachos internos","Palácio do Planalto 2º andar sala 207","09:00","17:00","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","21/01/2021","","Marcelo de Carvalho, Vice-Presidente Rede TV","São Paulo","14:00","15:00","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","21/01/2021","","Luiz Lara – Chairman do Grupo TBWA no Brasil","São Paulo","11:00","12:00","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","21/01/2021","","Desembargador Edison Brandão - TJSP","São Paulo","16:00","17:00","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","22/01/2021","","Nelcina Tropardi, presidente da ABA - (ASSOCIAÇÃO BRASILEIRA DE ANUNCIANTES)","Videoconferência","10:00","11:00","","Reunião Extraordinária de Diretoria Nacional"
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","24/01/2021","","Acompanha Ministro da Educação Milton Ribeiro, visita à Escola Municipal de Ensino Fundamental (EMEF) Professora Laura Filgueiras.","São Vicente/SP","15:30","16:00","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","24/01/2021","","Acompanha o Ministro da Educação Milton Ribeiro, visita à Escola Estadual Cesar Martinez.","São Paulo","12:00","12:30","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","24/01/2021","","Acompanha Ministro Milton Ribeiro, visita ao Colégio do Carmo.","Santos/SP","17:00","17:30","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","25/01/2021","","Sem compromissos oficiais","Santos/SP","09:00","18:00","",""
