"Título da Agenda","Descrição da Agenda","Nome do Órgão","Nome da Autoridade","Data da Agenda Diária","Informações Gerais","Compromisso","Local do Compromisso","Horário de Inicio","Horário de Término","Outros Participantes","Pauta"
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","04/12/2020","","Apresentação de Propostas da Campanha de Uso Consciente de Energia e Água","Esplanada dos Ministérios Bloco A 6º andar","16:00","17:30","Gislaine Passador – Diretora de Publicidade, Luiz Antônio – Diretor de Mídia- substituto, Wilka Nepumoceno – Coordenadora-Geral de Conteúdo Publicitário, Daniele Maldaner da Silva - Assessora, Cátia Adriana Macêdo Siqueira – Assessora, Gilson José Pereira Macedo – Assessor Técnico, Gustavo Mouco - CALIA, Adriana - CALIA, Larissa - ARTPLAN, Ana Carolina - ARTPLAN, Elisabete Rosa - NBS, Carla Russi - NBS",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","05/12/2020","","","Esplanada dos Ministérios Bloco A 6º andar","","","",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","07/12/2020","","Despachos Internos","Esplanada dos Ministérios Bloco A 6º andar","09:30","10:30","",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","07/12/2020","","Edital de Licitação de Publicidade","Esplanada dos Ministérios Bloco A 6º andar","17:30","18:00","Djair Fiorillo Lopes – Subsecretário da Subsecretário de Orçamento e Administração , Peter Erik Kummer – Diretor do Departamento de Gestão e Normais , Gustavo de Assis Calsing – Coordenador-Geral de Administração e Contratos , Gilvan Ferreira Ximenes – Assistente , Gislaine Passador Bittencourt de Sá – Diretora do Departamento de Publicidade , Jose Augusto Carvalho de Oliveira  - Diretor do Departamento de Pesquisa , Luiz Antônio Oliveira Alves – Coordenador-Geral de Mídia",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","07/12/2020","","Posicionamento - Alinhamento de Mídia","Esplanada dos Ministérios Bloco A 6º andar","15:00","15:30","Luiz Antônio Oliveira Alves – Coordenador Geral de Mídia, Gislaine Passador – Diretora do departamento de Publicidade , Wilka de Oliveira Nepomuceno - Coordenadora-Geral de Conteúdo Publicitário, Daniele Maldener - Assessora, Adriana Mercadante - CALIA, Cecília - CALIA",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","07/12/2020","","Reunião de Pré Produção - Energia e Água","Esplanada dos Ministérios Bloco A 6º andar","15:35","16:05","","Gislaine Passador – Diretora do departamento de Publicidade 
Wilka de Oliveira Nepomuceno - Coordenadora-Geral de Conteúdo Publicitário
Luiz Eduardo Goulart Gonçalves – Assessor 
Catia Adriana Macedo Siqueira - Assessora
Adriana Mercadante - CALIA"
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","07/12/2020","","Reunião de alinhamento com os Secretários","Esplanada dos Ministérios Bloco R - 8º andar","14:15","15:45","Maximiliano Salvadori-Secretário de Radiodifusão, Artur Coimbra-Diretor do Departamento DEAIT, Flávia Nascimento-Secretária Adjunta da Secretaria Executiva, Felipe Pedri-Secretário de Comunicação Institucional, Vitor Menezes-Secretário de Telecomunicações do MCOM, Priscila Silva - Assessora de Comunicação Social.",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","08/12/2020","","Apresentação da empresa JC Decoux","Esplanada dos Ministérios Bloco A 6º andar","15:00","15:30","Luiz Antônio Oliveira Alves – Coordenador Geral de Mídia - SECOM, André Timóteo - Red Comercial - JC Decoux, Heitor Pontes - Diretor Comercial e de Marketing - JC Decoux",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","08/12/2020","","PPM - Energia e Água","Esplanada dos Ministérios Bloco A 6º andar","14:30","15:00","Gislaine Passador – Diretora do departamento de Publicidade , Wilka de Oliveira Nepomuceno - Coordenadora-Geral de Conteúdo Publicitário, Luiz Eduardo Goulart Gonçalves – Assessor , Catia Adriana Macedo Siqueira - Assessora",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","08/12/2020","","Despacho com Diretor Presidente da EBC","Palácio Planalto 2º andar","10:30","11:30","",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","08/12/2020","","Apresentação da Diretora do Departamento de Comunicação Internacional SCI ao Secretário e equipe SPP","Esplanada dos Ministérios Bloco A 6º andar","16:00","16:30","Gilsandra da Luz Clark - Diretora Departamento de Comunicação Internacional -SCI SECOM, José Augusto Carvalho de Oliveira - Chefe de Gabinete SPP, Gislaine Passador Bittencourt Sá - Diretora do Departamento de Publicidade SPP, Luiz Antônio Alves Oliveira - Coordenador-Geral de Mídia SPP",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","08/12/2020","","Primeira Campanha Diga não ao Desperdício de água e Energia Elétrica","Esplanada dos Ministérios Bloco U - 9º andar","17:00","18:00","Almirante José Roberto Bueno Júnior - Chefe de Gabinete do Ministro, Saulo Vargas – Assessor de Comunicação, Rodrigo Limp – Secretário de Energia Elétrica, André Pepitone – Diretor-Geral da ANEEL, Jorge Luiz - Assessor",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","08/12/2020","","Repasse de Recurso - Ministério do Turismo","Esplanada dos Ministérios, Bloco U, 2º andar","18:00","19:00","William França Cordeiro - Secretário Nacional de Desenvolvimento e Competitividade do Turismo, Joana Maria Teixeira Coelho Moreira – Diretora do Departamento de Marketing e Eventos – DME/SNDTur",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","09/12/2020","","Anuncio do Governo Federal na Rádio da cidade de Pau dos Ferros/RN","Esplanada dos Ministérios Bloco A 6º andar","11:30","12:00","Sr. Gustavo Fernandes - Deputado Estadual",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","09/12/2020","","Reunião sobre Delegação de Competências","Esplanada dos Ministérios Bloco R - 8º andar","16:00","17:00","Flávia Nascimento - Secretária Executiva Adjunto - SEXEC MCOM, Djair Fiorillo - Subsecretário de Orçamento e Administração – SEXEC MCOM, Lilian Barra - Coordenadora-Geral de Orçamento e Finanças – SEXEC MCOM, José Augusto Carvalho de Oliveira - Chefe de Gabinete SPP SECOM - MCOM, Gislaine Passador Bittencourt Sá - Diretora do Departamento de Publicidade SPP SECOM - MCOM",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","09/12/2020","","Prestação de serviços de comunicação à SECOM","Esplanada dos Ministérios Bloco A 6º andar","11:00","11:30","Luiz Antônio Oliveira Alves  – Coordenador Geral de Mídia, Fernando César Plazezwski – Presidente do Grupo FCésar",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","09/12/2020","","Alinhamento de Comunicação","Esplanada dos Ministérios Bloco A 6º andar","15:00","16:00","Peter Erick Kummer - Diretor do Departamento de Gestão e Normas SPP - SECOM - MCOM, Carlos Antunes - Diretor de Articulação e Comunicação - MCTI",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","10/12/2020","","Veiculação de Mídia  no WI-FI","Esplanada dos Ministérios Bloco A 6º andar","17:30","18:00","João Gurgulino - Subsecretário de Ciência e Tecnologia do GDF , Fábio Rosa - Diretor MOBTV , Cláudio Fallorenzo - Diretor PLUSMÍDIA , Rafael Kern - Diretor BSB MÍDIA, Fernando Kern - Diretor BSB MÍDIA, Luiz Antônio Oliveira Alves - Coordenador-Geral de Mídia SPP-SECOM",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","10/12/2020","","Ordens de Serviços de Comunicação Digital","Esplanada dos Ministérios Bloco A 6º andar","10:30","11:30","Thiago Furtado -  Diretor de Atendimento – Agência ISOBAR, Marcia Pachaly -  Assessora Técnica  DEGEN/SPP - SECOM - MCOM",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","06/01/2021","","","Esplanada dos Ministérios Bloco A 6º andar","","","",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","07/01/2021","","Alinhamento sobre Campanhas de Publicidade","Esplanada dos Ministérios Bloco A 6º andar","11:00","12:00","Fabio Augusto Oliveira Pinheiro - Coordenador de Comunicação Digital, DME/SNDTur",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","07/01/2021","","APRESENTAÇÃO_CAMPANHA_VACINAÇÃO COVID_RESTANTE DAS PROPOSTAS","Sala de reunião da publicidade- Ministério da Sáude","17:30","19:30","",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","11/01/2021","","Reunião de alinhamento com os Secretários","Salão Nobre do Bloco R","14:30","16:00","",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","11/01/2021","","Mudança do espaço físico","Esplanada dos Ministérios Bloco A 6º andar","17:00","18:00","Djair Fiorillo Lopes- Subsecretário Orçamento e Administração MCOM, Ivancir Filho- Coordenador Geral de Recursos Logísticos- MCOM, Luiz Antônio Oliveira Alves – Coordenador Geral de Mídia, Gislaine Passador – Diretora do departamento de Publicidade , Peter Erik Kummer-Diretor do Departamento de Gestão e Normas, José Augusto- Chefe de Gabinete",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","15/01/2021","","Despachos Internos","Palácio do Planalto 2º andar","10:00","11:00","",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","15/01/2021","","REUNIÃO ASCOM / SECOM / CONJUR / DINTEG - CAMPANHAS PUBLICITÁRIAS","Ministério da Saúde-Sala de reunião da publicidade","14:00","15:00","",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","18/01/2021","","Despachos Internos","Palácio do Planalto 2º andar","15:00","20:00","",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","18/01/2021","","Despachos Internos","Esplanada dos Ministérios Bloco A 6º andar","11:00","12:00","",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","20/01/2021","","Despachos Internos","Esplanada dos Ministérios Bloco A 6º andar","15:00","15:30","",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","21/01/2021","","Despachos Internos","Esplanada dos Ministérios Bloco A 6º andar","15:00","15:00","",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","25/01/2021","","Reunião de alinhamento com os Secretários","Salão Nobre do Bloco R","14:15","16:30","",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","27/01/2021","","Comunicação Digital","Palácio do Planalto 2º andar","11:00","12:00","Felipe Cruz Pedri – Secretário de Comunicação Institucional, Mateus Colombo Mendes –  Diretor do Departamento de Conteúdo e Gestão de Canais, Andrea Andréa Lopes Vasconcelos Cartaxo – Coordenadora-Geral de Relacionamento, Wilson Gonçalves Fuzeta – Gerente Executivo de Marketing e Negócios - EBC, Fernanda Devilla Cardoso – Gerente Executiva de Redes Sociais - EBC",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","27/01/2021","","Pauta: Campanha Publicitária","Esplanada dos Ministérios Bloco R, 7º andar","18:30","19:30","Roberta Ramaldes Toscano – Diretora de Articulação e Estratégia de Comunicação – SECOM;,  Marcos Eraldo Arnoud – Assessor de Comunicação do Ministério da Saúde;, Fernanda Lambach – Assessora de Comunicação do Ministério da Saúde.",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","27/01/2021","","Plano de Comunicação da Secretaria Especial de Previdência e Trabalho","Esplanada dos Ministérios Bloco R","17:30","18:15","Vitor Menezes – Secretário Executivo MCOM, Felipe Pedri- Secretário de Comunicação Institucional, Caroline Moraes –  Assessora de Comunicação Social",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","27/01/2021","","Reunião com Selma Casa Grande Diretora de Novos Negócios/ Poder 360","Esplanada dos Ministérios Bloco A 6º andar","15:00","15:30","Selma Casa Grande- Diretora de novos Negócios da Poder 360, Mateus Marcel Netzel- Diretor Executivo Poder 360, Luiz Antonio- Diretor Substituto do Departamento de Mídia",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","28/01/2021","","Apresentação do PAC 2021","Esplanada dos Ministérios - Bloco A - 6º andar","17:00","18:00","Luiz Antonio- Diretor Substituto do Departamento de Mídia, Luana Roque- Assessora, Daniele Maldaner-Assessora, Breno Fajardo Rodrigues -  Gerente Executivo Marketing Digital, Emerson Muzi - Gerente de Mídia Off, Karen Alberti -  Diretora do Núcleo de Mídia BB, André França - VP de Mídia Grupo WMcCann",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","01/02/2021","","Luiz Benite - Diretor Emissora Rede Massa/Sbt","Palácio do Planalto 2º andar","11:00","12:00","Secretário Especial de Comunicação Social Fabio Wajngarten",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","02/02/2021","","Estratégias de comunicação digital para 2021/2022","Palácio do Planalto 2º andar","16:00","17:00","Fábio Wajngarten -Secretário Especial de Comunicação Social, Felipe Cruz Pedri-Secretário de Comunicação Institucional, Stefane Maia Rech-Subsecretária de Imprensa, Roberta Toscano Ramaldes-Diretora de Articulação e Estratégia de Comunicação, Amanda Leiria -Coordenadora-Geral de Conteúdo e Gestão de Canais",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","02/02/2021","","Despachos Internos","Esplanada dos Ministérios Bloco A 6º andar","15:00","15:30","",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","03/02/2021","","Despachos Internos","Esplanada dos Ministérios Bloco A 6º andar","17:00","17:30","",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","03/02/2021","","Reunião com Marcus Moraes - CEO Mude","Palácio do Planalto 2º andar","10:00","10:30","Fabio Wajngarten-Secretário Especial de Comunicação Social",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","03/02/2021","","Reunião com Guilherme Sartori Presidente do Jornal Diário de São Paulo","Palácio do Planalto 2º andar","15:00","15:30","Cleber Moreira- Sócio do Jornal Diário de São Paulo",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","03/02/2021","","Antonio Augusto de Carvalho(Tutinha) - Presidente Jovem Pan","Palácio do Planalto 2º andar","13:30","14:30","Fábio Wajngarten-Secretário Especial de Comunicação Social, Marcelo Leopoldo Silva de Carvalho - Vice-Presidente Jovem Pan, João Paulo Dondelli - Diretor de Projetos Especiais - SECOM",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","03/02/2021","","Reunião com Senador Jorginho Mello Líder do PL/SC","Palácio do Planalto 2º andar","11:00","12:00","Fabio Wajngarten-Secretário Especial de Comunicação Social, Henrique Junqueira – Assessor Legislativo do Senador",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","04/02/2021","","APRESENTAÇÃO PROPOSTA CAMPANHA POSICIONAMENTO E ENERGIA E ÁGUA - CONTINUIDADE","Esplanada dos Ministérios Bloco A 6º andar","16:30","17:30","Gislaine Passador Diretora do Departamento de Publicidade, Wilka Nepomoceno- Coordenadora- Geral de Conteúdo Publicitário, Daniele Maldaner- Coordenadora de Mídia Substituta, Luiz Eduardo-Assessor, Catia Siqueira-Assessora, Gustavo Mouco/ Agência Calia, Claudio Abreu/ Agência Calia",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","04/02/2021","","Fernanda Requena - Gerente de Contas da  Warnermedia","Esplanada dos Ministérios Bloco A - 6º Andar","15:00","15:30","",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","04/02/2021","","Reunião com Leandro Fujita – Sócio diretor da Media Plus","Esplanada dos Ministérios Bloco A 6º andar","16:00","16:30","André Fagundes – Executivo de Contas, Danielle Maldaner- Coordenadora -Geral de Mídia Substituta",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","04/02/2021","","APRESENTAÇÃO PROPOSTA CAMPANHA POSICIONAMENTO E ENERGIA E ÁGUA","Esplanada dos Ministérios Bloco A 6º andar","11:30","12:00","Gislaine Passador Diretora do Departamento de Publicidade, Wilka Nepomoceno- Coordenadora- Geral de Conteúdo Publicitário, Daniele Maldaner- Coordenadora de Mídia  Substituta , Luiz Eduardo-Assessor, Catia Siqueira-Assessora, Gustavo Mouco/ Agência Calia, Claudio Abreu/ Agência Calia",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","04/02/2021","","Reunião com o Deputado Delegado Antônio Furtado- PSL/RJ","Esplanada dos Ministérios Bloco A 6º andar","11:00","11:30","Márcio Lemos- Assessor, Marcos Pimenta- Assessor",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","05/02/2021","","Briefing","Esplanada dos Ministérios Bloco A 6º andar","11:30","12:00","",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","05/02/2021","","Reunião com José Hevaldo Diretor Executivo da Marketing 10","Esplanada dos Ministérios Bloco A 6º andar","11:00","11:30","",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","08/02/2021","","Despachos Internos","Esplanada dos Ministérios Bloco A 6º andar","15:00","17:00","",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","09/02/2021","","Reunião com Alessandra Gama/ SBT","Esplanada dos Ministérios Bloco A 6º andar","16:30","17:00","Danielle Maldaner- Coordenadora Substituta de Mídia",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","09/02/2021","","Reunião com Marcelo Magalhães - Secretário Especial do Esporte","Palácio do Planalto 2º andar","15:00","16:00","Fabio Wajngarten-Secretário Especial de Comunicação Social, André Alves - Secretário Adjunto do Esporte, Terence Gargantini, CEO my cujo",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","09/02/2021","","Reunião com Marcus Moraes - CEO Mude","Palácio do Planalto 2º andar","10:00","10:30","Fabio Wajngarten-Secretário Especial de Comunicação Social",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","10/02/2021","","Reunião com Acácio Costa Diretor Comercial do Grupo MIX","Esplanada dos Ministérios Bloco A 6º andar","15:00","15:30","",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","10/02/2021","","Miguel Cabral Prefeito de São Pedro-RN","Esplanada dos Ministérios Bloco A 6º andar","14:30","15:00","",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","10/02/2021","","Apresentação de proposta  de campanha  Qualidade de Vida","Esplanada dos Ministérios Bloco A 6º andar","15:30","16:30","Gislaine Passador – Diretora do Departamento de Publicidade,  Wilka de Oliveira Nepomuceno Araújo – Coordenadora-Geral de Conteúdo Publicitário, Daniele Maldaner da Silva – Coordenadora de Mídia - Substituta, Zildete Silva de Melo – Assessora,  Felipe Pedri – Secretário de Comunicação Institucional, João Paulo Dondelli – Diretor de Projetos Especiais",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","11/02/2021","","Reunião com Carlos Minelli- ASCOM Ministério da Educação","Esplanada dos Ministérios Bloco A 6º andar","15:00","15:30","Peter Erick Kummer- Diretor do Departamento de Gestão e Normas, Gislaine Passador - Diretora do Departamento de Publicidade, Danielle Maldaner -Coordenadora Substituta de Mídia",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","11/02/2021","","Apresentação de Campanha: Proposta Dia Internacional da Mulher","Esplanada dos Ministérios Bloco A 6º andar","10:00","11:00","Gislaine Passador- Diretora do Departamento de Publicidade, Wilka Nepomoceno- Coordenadora- Geral de Conteúdo Publicitário, Daniele Maldaner- Coordenadora de Mídia  Substituta , Eduardo Moncalvo/Artplan, Ana Carolina Malta/Artplan, Gustavo Tirre/Artplan, Fernando Torres/Artplan, Larissa Pereira/Artplan, Maira Orempuller",""
"Secretário de Publicidade e Promoção","","Ministéro das Comunicações","Rodrigo Fayad de Albuquerque","18/02/2021","","Reunião com Deputado Federal Luiz Lima (PSL/RJ)","Palácio do Planalto 2º andar","15:30","16:00","Sr. Ministro Fabio Faria- Ministro das Comunicações",""
