"Título da Agenda","Descrição da Agenda","Nome do Órgão","Nome da Autoridade","Data da Agenda Diária","Informações Gerais","Compromisso","Local do Compromisso","Horário de Inicio","Horário de Término","Outros Participantes","Pauta"
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","26/10/2020","","Briefing Campanha Pix.","Esplanada dos Ministérios, bloco A, 6º andar, sala 610.","14:00","16:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","26/10/2020","","Pauta Semanal - Estratégias de Comunicação.","Palácio do Planalto, 2º andar, sala 206.","16:00","17:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","26/10/2020","","Reunião Virtual do Comitê de Crise do Coronavírus.","Palácio do Planalto, 4º andar, sala 97.","10:00","11:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","27/10/2020","","Reunião GT de Vacina.","Esplanada dos Ministérios, Ministério da Saúde.","14:00","15:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","27/10/2020","","Demandas Evento SICOM.","Palácio do Planalto, 2º andar, sala 205.","15:00","15:30","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","27/10/2020","","Site Acolhida Atualização.","Palácio do Planalto, 4º andar, sala 96.","17:30","18:30","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","28/10/2020","","Plano de Comunicação - Vacina COVID-19","Esplanada dos Ministérios, Ministério da Saúde.","15:00","17:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","28/10/2020","","Reunião Virtual do Comitê de Crise do Coronavírus.","Palácio do Planalto, 4º andar, sala 97.","10:00","11:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","29/10/2020","","Reunião Pátria Voluntária.","Videoconferência.","09:00","10:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","30/10/2020","","Reunião Virtual do Comitê de Crise do Coronavírus.","Palácio do Planalto, 4º andar, sala 97.","10:00","11:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","03/11/2020","","Reunião sobre o Decreto atribuições e competências.","Palácio do Planalto, sala 207.","15:30","16:30","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","03/11/2020","","Reunião com os Assessores do Presidente. Alinhamento de comunicação.","Palácio do Planalto, sala 203.","11:00","12:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","03/11/2020","","Alinhamento de Comunicação com o Ministério da Economia/Secretaria Geral da Presidência da República/ Subsecretaria de Imprensa/MCOM  e Secretaria de Comunicação Institucional/MCOM.","Palácio do Planalto, 2º andar, sala 206.","14:30","15:30","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","04/11/2020","","Reunião Virtual do Comitê de Crise do Coronavírus.","Palácio do Planalto, 4º andar, sala 97.","10:00","11:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","04/11/2020","","Reunião Com a Polícia Federal.","Palácio do Planalto, 2º andar, sala 203.","11:00","12:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","05/11/2020","","Reunião sobre Alinhamento de Comunicação.","Palácio do Planalto, 2º andar, sala 206.","14:30","15:30","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","05/11/2020","","Apresentação de proposta campanha Pix.","Esplanada dos Ministérios, bloco A, 6º andar, sala 610.","16:00","19:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","06/11/2020","","Reunião Virtual do Comitê de Crise do Coronavírus.","Palácio do Planalto, 4º andar, sala 97.","10:00","11:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","09/11/2020","","Reunião preparatória para o Evento SICOM.","Palácio do Planalto, 2º andar, sala 206.","14:00","15:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","09/11/2020","","Reunião para tratar sobre planejamento e licitação para o dia 07 de setembro.","Palácio do Planalto, 2º andar, sala 203.","11:00","12:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","09/11/2020","","Reunião de Pauta Semanal - SECOM.","Palácio do Planalto, 2º andar, sala 206.","17:30","18:30","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","09/11/2020","","Reunião Virtual do Comitê de Crise do Coronavírus.","Palácio do Planalto, 4º andar, sala 97.","10:00","11:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","09/11/2020","","Reunião Painel SECOM Vc.","Palácio do Planalto, 2º andar, sala 203.","16:30","17:30","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","10/11/2020","","Governa Pautas.","Palácio do Planalto, 2º andar, sala 206.","14:30","15:30","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","10/11/2020","","Reunião da Diretoria Colegiada.","Palácio do Planalto, 2º andar, sala 206.","11:00","12:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","11/11/2020","","Governa Pautas.","Palácio do Planalto, 2º andar, sala 206.","14:30","15:30","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","11/11/2020","","Reunião Virtual do Comitê de Crise do Coronavírus.","Palácio do Planalto, 4º andar, sala 97.","10:00","11:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","12/11/2020","","Campanha Posicionamento - Equipe SECOM.","Esplanada dos Ministérios, bloco A, sala 610.","17:00","18:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","12/11/2020","","Reunião GT de Governança.","Palácio do Planalto, 4º andar, sala 97.","10:00","11:30","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","12/11/2020","","Campanha de vacinação.","Palácio do Planalto, 2º andar, sala 206.","16:00","17:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","12/11/2020","","Governa Pautas.","Palácio do Planalto, 2º andar, sala 206.","14:30","15:30","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","13/11/2020","","Reunião Virtual do Comitê de Crise do Coronavírus.","Palácio do Planalto, 4º andar, sala 97.","10:00","11:00","",""
