"Título da Agenda","Descrição da Agenda","Nome do Órgão","Nome da Autoridade","Data da Agenda Diária","Informações Gerais","Compromisso","Local do Compromisso","Horário de Inicio","Horário de Término","Outros Participantes","Pauta"
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","16/12/2020","","Senador Irajá (PSD/TO) - Pauta: LDO e apresentar a Sra. Vivien Suruagy – Presidente da FENINFRA","Gabinete do Ministro sala 900","11:15","11:15","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","16/12/2020","","Presidente da EBC Glen Valente","Gabinete do Ministro sala 900","17:00","00:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","16/12/2020","","Viseo - Secretaria de Inovação Digital da Argentina, Suzana e o Embaixador da Argentina no Brasil, Daniel Scioli","Gabinete do Ministro sala 900","17:30","17:30","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","17/12/2020","","Ministro da Justiça, André Mendonça","Gabinete do Ministro sala 900","09:00","09:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","17/12/2020","","Alteração Plano de Trabalho Comunicação Coorporativa","Gabinete do Ministro sala 900","14:30","00:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","17/12/2020","","Reunião de pauta da Ascom","Sala 902 - ASCOM","17:00","00:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","18/12/2020","","Despacho Interno","Ascom Sala 902","15:00","00:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","21/12/2020","","Reunião de alinhamento com os Secretários","SALÃO NOBRE do Bloco ""R"" (Subsolo)","16:00","00:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","21/12/2020","","Despacho Interno","Ascom 902","11:00","11:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","22/12/2020","","Despacho Interno","Ascom 902","11:00","11:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","05/01/2021","","Despacho interno","Ascom 902","08:00","20:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","06/01/2021","","Despacho interno","Ascom 902","08:00","20:00","",""
